2014  9 29 14 50  16.6  37.8 1012.9
2014  9 29 15  0  16.6  38.2 1013.0
2014  9 29 15 10  16.6  37.0 1013.1
2014  9 29 15 20  16.6  37.0 1013.2
2014  9 29 15 30  16.7  34.6 1013.2
2014  9 29 15 40  16.6  35.2 1013.3
2014  9 29 15 50  16.2  36.5 1013.3
2014  9 29 16  0  16.1  35.4 1013.4
2014  9 29 16 10  15.8  36.7 1013.5
2014  9 29 16 20  15.5  38.5 1013.6
2014  9 29 16 30  15.3  39.0 1013.7
2014  9 29 16 40  14.9  41.0 1013.8
2014  9 29 16 50  14.6  43.0 1013.9
2014  9 29 17  0  14.4  42.7 1014.0
2014  9 29 17 10  13.9  44.3 1014.1
2014  9 29 17 20  13.2  47.2 1014.1
2014  9 29 17 30  13.1  48.3 1014.2
2014  9 29 17 40  12.5  50.3 1014.3
2014  9 29 17 50  12.5  50.8 1014.4
2014  9 29 18  0  11.6  53.4 1014.5
2014  9 29 18 10  11.0  57.5 1014.7
2014  9 29 18 20  10.2  62.2 1014.9
2014  9 29 18 30  10.1  63.5 1015.0
2014  9 29 18 40  10.0  62.8 1015.1
2014  9 29 18 50  10.6  60.0 1015.1
2014  9 29 19  0  10.4  59.4 1015.2
2014  9 29 19 10   9.1  63.8 1015.4
2014  9 29 19 20   8.6  68.6 1015.5
2014  9 29 19 30   8.5  69.2 1015.6
2014  9 29 19 40   8.6  70.4 1015.7
2014  9 29 19 50   9.1  66.8 1015.9
2014  9 29 20  0   9.3  64.1 1016.0
2014  9 29 20 10   9.6  61.5 1016.0
2014  9 29 20 20   9.6  61.2 1016.2
2014  9 29 20 30   9.6  60.7 1016.3
2014  9 29 20 40  10.0  57.3 1016.4
2014  9 29 20 50  10.3  55.1 1016.5
2014  9 29 21  0  10.3  54.6 1016.6
2014  9 29 21 10  10.3  53.8 1016.7
2014  9 29 21 20  10.4  52.9 1016.9
2014  9 29 21 30  10.4  52.9 1017.0
2014  9 29 21 40  10.3  53.3 1017.2
2014  9 29 21 50   9.8  55.1 1017.3
2014  9 29 22  0   9.3  58.1 1017.3
2014  9 29 22 10   9.1  58.9 1017.6
2014  9 29 22 20   8.9  60.5 1017.7
2014  9 29 22 30   8.6  61.7 1017.9
2014  9 29 22 40   8.2  63.4 1018.0
2014  9 29 22 50   8.2  62.9 1018.0
2014  9 29 23  0   8.3  62.0 1018.1
2014  9 29 23 10   8.1  62.9 1018.1
2014  9 29 23 20   8.2  62.6 1018.2
2014  9 29 23 30   7.8  63.6 1018.2
2014  9 29 23 40   7.8  65.2 1018.3
2014  9 29 23 50   7.7  65.6 1018.4
2014  9 29 24  0   7.2  67.0 1018.4
2014  9 30  0 10   7.1  68.4 1018.5
2014  9 30  0 20   6.9  69.5 1018.6
2014  9 30  0 30   7.1  68.2 1018.6
2014  9 30  0 40   6.8  68.6 1018.6
2014  9 30  0 50   6.8  68.9 1018.7
2014  9 30  1  0   6.7  69.1 1018.7
2014  9 30  1 10   6.4  70.3 1018.7
2014  9 30  1 20   6.5  69.8 1018.7
2014  9 30  1 30   6.6  69.6 1018.8
2014  9 30  1 40   6.8  68.7 1018.8
2014  9 30  1 50   6.9  68.1 1018.9
2014  9 30  2  0   6.6  69.1 1019.0
2014  9 30  2 10   6.4  69.9 1019.0
2014  9 30  2 20   6.3  70.2 1019.2
2014  9 30  2 30   6.1  71.1 1019.2
2014  9 30  2 40   6.0  71.1 1019.4
2014  9 30  2 50   5.9  71.7 1019.5
2014  9 30  3  0   5.8  72.2 1019.5
2014  9 30  3 10   5.7  72.7 1019.7
2014  9 30  3 20   5.6  73.2 1019.7
2014  9 30  3 30   5.5  73.5 1019.8
2014  9 30  3 40   5.5  73.8 1019.9
2014  9 30  3 50   5.2  75.0 1020.0
2014  9 30  4  0   5.0  75.4 1020.1
2014  9 30  4 10   5.0  76.0 1020.1
2014  9 30  4 20   5.2  75.5 1020.2
2014  9 30  4 30   5.1  75.8 1020.2
2014  9 30  4 40   5.1  75.9 1020.3
2014  9 30  4 50   4.9  76.6 1020.4
2014  9 30  5  0   4.7  77.3 1020.3
2014  9 30  5 10   4.4  78.3 1020.5
2014  9 30  5 20   4.1  79.7 1020.5
2014  9 30  5 30   4.0  80.5 1020.5
2014  9 30  5 40   3.9  81.2 1020.3
2014  9 30  5 50   4.0  81.3 1020.7
2014  9 30  6  0   3.8  81.8 1020.8
2014  9 30  6 10   3.7  82.6 1021.0
2014  9 30  6 20   3.5  83.5 1021.2
2014  9 30  6 30   3.9  82.5 1021.3
2014  9 30  6 40   4.2  81.0 1021.4
2014  9 30  6 50   4.3  80.8 1021.4
2014  9 30  7  0   4.7  79.2 1021.6
2014  9 30  7 10   5.0  77.4 1021.7
2014  9 30  7 20   5.2  76.6 1021.9
2014  9 30  7 30   5.6  75.8 1022.0
2014  9 30  7 40   5.8  74.6 1022.2
2014  9 30  7 50   6.0  73.9 1022.3
2014  9 30  8  0   6.4  73.2 1022.4
2014  9 30  8 10   6.7  72.0 1022.5
2014  9 30  8 20   7.1  70.9 1022.6
2014  9 30  8 30   7.3  70.8 1022.7
2014  9 30  8 40   7.6  70.2 1022.8
2014  9 30  8 50   8.0  69.3 1022.8
2014  9 30  9  0   8.3  68.6 1022.9
2014  9 30  9 10   8.6  67.5 1022.9
2014  9 30  9 20   8.7  67.9 1023.0
2014  9 30  9 30   9.0  67.5 1023.1
2014  9 30  9 40   9.2  67.2 1023.1
2014  9 30  9 50   9.5  67.3 1023.2
2014  9 30 10  0   9.6  67.1 1023.2
2014  9 30 10 10  10.0  66.2 1023.4
2014  9 30 10 20  10.0  66.0 1023.4
2014  9 30 10 30  10.1  65.7 1023.5
2014  9 30 10 40  10.4  65.4 1023.5
2014  9 30 10 50  10.5  64.4 1023.6
2014  9 30 11  0  10.6  64.1 1023.6
2014  9 30 11 10  10.8  63.2 1023.6
2014  9 30 11 20  11.0  61.3 1023.6
2014  9 30 11 30  11.1  59.6 1023.7
2014  9 30 11 40  11.4  57.3 1023.7
2014  9 30 11 50  11.5  57.3 1023.7
2014  9 30 12  0  11.5  57.0 1023.8
2014  9 30 12 10  11.7  57.3 1023.8
2014  9 30 12 20  12.0  56.6 1023.8
2014  9 30 12 30  12.0  56.1 1023.8
2014  9 30 12 40  12.2  53.7 1023.8
2014  9 30 12 50  12.2  51.2 1023.8
2014  9 30 13  0  12.4  49.5 1023.9
2014  9 30 13 10  12.7  46.6 1023.8
2014  9 30 13 20  12.8  46.6 1023.9
2014  9 30 13 30  12.8  47.2 1023.9
2014  9 30 13 40  12.8  46.9 1024.0
2014  9 30 13 50  12.9  48.0 1023.9
2014  9 30 14  0  12.9  47.0 1023.9
2014  9 30 14 10  12.9  46.5 1024.0
2014  9 30 14 20  12.8  46.0 1024.0
2014  9 30 14 30  12.6  45.9 1024.0
2014  9 30 14 40  12.5  45.9 1024.1
2014  9 30 14 50  12.5  46.5 1024.1
2014  9 30 15  0  12.5  46.5 1024.2
