2014  9 30  7 30   5.6  75.8 1022.0
2014  9 30  7 40   5.8  74.6 1022.2
2014  9 30  7 50   6.0  73.9 1022.3
2014  9 30  8  0   6.4  73.2 1022.4
2014  9 30  8 10   6.7  72.0 1022.5
2014  9 30  8 20   7.1  70.9 1022.6
2014  9 30  8 30   7.3  70.8 1022.7
2014  9 30  8 40   7.6  70.2 1022.8
2014  9 30  8 50   8.0  69.3 1022.8
2014  9 30  9  0   8.3  68.6 1022.9
